// Generated by g3DTZ v2.1 - by guard3
//
//////////////////////////////////////// SUNNY
//
//	Amb	Amb_Obj	Amb_bl	Amb_Obj_bl	Dir	Sky top	Sky bot	SunCore	SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClip	FogSt	LightOnGround	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA
// Midnight
183	152	129	90	90	90	61	38	8	109	89	80	221	207	166	119	218	254	138	191	128	254	128	0	254	126	18	13.0	1.0	1.0	155	50	0	949.0	291.0	0.5	151	116	108	254	254	254	210	186	83	14	6	6	1	122	105	158
// 9AM
200	170	139	100	90	85	66	41	9	114	93	85	210	199	155	134	225	255	104	199	159	254	128	0	254	126	27	13.2	1.0	1.0	171	0	30	1032.0	5.0	1.0	177	151	145	255	255	255	214	195	87	16	6	6	11	124	112	151
// 10AM
217	188	149	100	100	100	71	44	9	120	97	91	199	192	143	149	232	255	69	206	189	254	128	0	254	125	36	13.3	1.0	1.0	188	0	60	1116.0	-1.0	1.0	203	185	181	255	255	255	217	205	90	18	7	7	21	126	119	144
// 11AM
234	206	159	100	100	100	76	47	10	94	75	71	188	184	131	164	239	255	34	214	219	254	128	0	254	124	45	13.5	1.0	1.0	204	0	90	1524.0	37.0	1.0	229	220	218	255	255	255	220	214	94	20	8	8	31	128	126	137
//
//	Amb	Amb_Obj	Amb_bl	Amb_Obj_bl	Dir	Sky top	Sky bot	SunCore	SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClip	FogSt	LightOnGround	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA
// Midday
251	224	169	100	100	100	81	50	11	68	54	52	177	177	120	179	246	255	0	222	250	254	128	0	254	124	54	13.7	1.0	1.0	221	0	120	1932.0	53.0	1.0	255	255	255	255	255	255	224	224	98	22	9	9	42	131	134	130
// 1PM
252	231	170	100	100	100	81	50	10	97	79	72	190	187	121	158	247	254	0	220	247	254	128	0	254	124	54	12.1	1.0	1.0	229	0	120	1914.0	69.0	1.0	234	231	231	255	255	255	229	229	113	20	8	8	39	127	125	125
// 2PM
253	239	172	100	100	100	82	50	10	127	105	92	203	198	122	138	248	253	0	218	245	254	128	0	254	124	53	10.5	1.0	1.0	238	0	119	1896.0	60.0	1.0	214	206	206	254	254	254	234	234	128	18	7	7	37	123	116	121
// 3PM
254	247	174	100	100	100	83	50	10	125	105	85	216	208	124	118	249	253	0	216	242	254	128	0	254	124	54	9.0	1.0	1.0	247	0	120	1877.0	51.0	1.0	194	183	183	255	255	255	239	239	143	16	6	6	35	119	108	117
// 4PM
255	255	176	100	100	100	84	50	10	123	106	79	229	219	125	97	250	253	0	214	240	254	128	0	254	124	54	9.0	1.0	1.0	234	0	120	1859.0	33.0	1.0	174	159	159	255	255	255	244	244	158	14	5	5	33	115	99	113
// 5PM
255	255	169	100	100	100	91	56	6	121	107	73	242	229	126	77	251	252	0	212	238	254	128	0	254	124	54	8.2	1.0	1.0	227	0	120	1841.0	24.0	0.4	154	135	135	255	255	255	249	249	173	12	5	5	31	111	91	109
// 6PM
255	255	162	100	100	100	98	63	3	119	108	67	255	240	128	57	253	252	213	186	71	254	128	0	254	124	54	13.7	1.9	1.0	221	0	120	1823.0	24.0	1.0	134	111	111	255	255	255	255	254	188	11	4	4	76	140	100	106
// 7PM
48	45	29	100	100	100	16	9	0	62	48	24	252	165	86	128	59	255	255	194	10	255	128	0	255	0	0	20.5	1.8	1.0	201	30	68	636.0	23.0	1.0	255	72	4	255	146	70	255	201	68	9	3	3	68	38	1	103
// 8PM
115	115	115	95	95	95	5	14	28	20	15	7	102	99	117	6	3	22	91	15	34	255	80	0	255	0	0	10.2	1.7	1.0	201	30	68	861.0	23.0	1.0	255	163	97	79	10	60	35	0	26	7	2	2	18	19	32	114
// 9PM
118	118	118	100	100	100	5	14	29	19	15	8	101	99	117	0	0	9	6	6	27	0	0	0	0	0	0	0.0	1.7	1.0	201	30	68	1999.0	23.0	1.0	58	33	33	0	0	0	0	0	0	5	2	2	5	9	10	149
// 10PM
122	122	122	95	95	95	5	14	31	19	15	9	101	100	117	0	0	5	7	7	21	85	85	0	1	0	0	0.3	1.6	1.0	174	64	45	1999.0	22.0	1.3	48	28	21	0	0	0	0	0	0	3	1	1	7	10	11	151
// 11PM
125	125	125	95	95	95	6	14	32	18	15	10	101	101	117	0	0	2	8	8	15	170	170	0	3	0	0	0.6	1.5	1.0	174	64	22	1999.0	22.0	1.3	39	24	10	0	0	0	0	0	0	1	0	0	10	12	12	153
//
//////////////////////////////////////// CLOUDY
//
//	Amb	Amb_Obj	Amb_bl	Amb_Obj_bl	Dir	Sky top	Sky bot	SunCore	SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClip	FogSt	LightOnGround	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA
// Midnight
123	123	123	95	95	95	7	16	35	43	47	75	108	111	95	0	0	0	10	10	10	255	255	0	5	0	0	1.0	1.5	5.2	148	99	0	885.0	22.0	1.5	30	20	0	0	0	8	0	0	20	0	0	0	0	39	50	220
// 1AM
125	125	125	95	95	95	6	15	33	49	42	67	123	125	103	0	0	0	12	13	20	255	224	0	49	22	0	1.0	1.5	1.0	122	98	0	902.0	0.0	1.5	22	15	0	0	0	6	0	0	21	1	0	0	0	42	52	220
// 2AM
127	127	127	95	95	95	6	14	31	55	37	59	138	139	111	0	0	0	15	17	30	255	194	0	94	45	0	1.0	1.5	1.0	122	98	0	919.0	-21.0	1.5	15	10	1	0	0	4	0	0	22	3	1	1	0	46	54	220
// 3AM
129	129	129	95	95	95	6	14	29	61	32	51	154	154	120	0	0	0	18	21	40	255	164	0	138	68	0	1.0	1.6	1.0	122	98	0	936.0	-42.0	1.5	8	6	2	0	0	2	0	0	23	5	2	2	0	50	57	220
// 4AM
143	143	143	95	95	95	8	17	36	44	44	44	216	225	255	3	7	16	16	50	56	255	134	0	183	91	0	1.0	1.6	1.0	123	99	0	953.0	-64.0	1.5	3	3	3	0	0	16	0	0	24	7	3	3	21	75	83	220
// 5AM
121	119	139	95	95	95	0	0	0	56	56	0	255	230	202	99	168	188	255	221	112	255	255	0	219	109	0	1.0	1.7	1.0	123	99	0	953.0	400.0	1.5	255	233	169	255	255	255	185	168	80	9	3	3	43	101	109	220
// 6AM
150	116	110	90	90	90	52	32	7	82	72	40	255	233	198	196	205	255	208	176	68	255	128	0	255	128	0	12.7	1.0	1.0	139	100	0	977.0	865.0	0.8	100	34	25	255	255	255	192	178	98	11	4	4	87	118	125	220
// 7AM
156	124	112	90	90	90	58	35	7	109	89	80	255	237	194	205	213	255	191	179	99	254	128	0	254	127	9	12.8	1.0	1.0	155	50	0	1002.0	578.0	0.5	125	70	62	255	255	255	200	188	116	12	5	5	72	116	123	220
// 8AM
162	132	115	90	90	90	64	39	8	109	89	80	255	240	190	215	221	254	174	182	130	254	128	0	254	126	18	13.0	1.0	1.0	155	50	0	1026.0	291.0	0.5	151	106	100	255	255	255	208	198	135	14	6	6	57	115	122	220
// 9AM
168	140	118	100	90	85	70	42	9	114	93	85	255	244	186	225	230	255	158	186	161	254	128	0	254	126	27	13.2	1.0	1.0	171	0	30	1051.0	5.0	1.0	177	142	137	255	255	255	216	209	153	16	6	6	43	114	121	220
// 10AM
175	148	121	100	100	100	76	46	10	120	97	91	255	247	182	235	238	255	141	189	192	254	128	0	254	125	36	13.3	1.0	1.0	188	0	60	1075.0	-1.0	1.0	203	178	175	255	255	255	224	219	172	18	7	7	28	113	120	220
// 11AM
207	180	140	100	100	100	74	36	6	125	101	96	255	251	178	245	246	255	124	192	223	254	128	0	254	124	45	13.5	1.0	1.0	204	0	90	1100.0	37.0	1.0	229	214	212	255	255	255	232	229	190	20	8	8	14	112	119	220
//
//	Amb	Amb_Obj	Amb_bl	Amb_Obj_bl	Dir	Sky top	Sky bot	SunCore	SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClip	FogSt	LightOnGround	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA
// Midday
240	213	160	100	100	100	73	27	3	131	105	102	255	255	174	255	255	255	108	196	255	254	128	0	254	124	54	13.7	1.0	1.0	221	0	120	1124.0	53.0	1.0	255	250	250	255	255	255	240	240	209	22	9	9	0	111	118	220
// 1PM
228	208	153	100	100	100	80	40	7	129	105	96	255	252	166	243	255	254	113	201	255	254	128	0	254	124	54	12.3	1.0	1.0	229	0	120	1129.0	69.0	1.0	232	225	225	255	255	255	242	237	196	20	8	8	9	119	118	220
// 2PM
217	204	147	100	100	100	88	53	11	127	105	90	254	249	158	231	255	254	118	206	255	254	128	0	254	124	53	11.0	1.0	1.0	238	0	119	1135.0	60.0	1.0	209	200	200	254	254	254	244	234	184	18	7	7	18	126	118	220
// 3PM
236	229	161	100	100	100	86	51	10	125	106	84	255	247	151	219	255	254	123	212	255	254	128	0	254	124	54	9.7	1.0	1.0	240	0	120	1140.0	42.0	1.0	187	175	175	255	255	255	247	232	172	16	6	6	28	135	119	220
// 4PM
255	255	176	100	100	100	84	50	10	123	107	78	255	245	143	207	255	254	128	217	255	254	128	0	254	124	54	9.0	1.0	1.0	234	0	120	1145.0	33.0	1.0	165	150	150	255	255	255	250	230	160	14	5	5	37	143	119	220
// 5PM
255	255	169	100	100	100	91	56	6	121	107	72	255	242	135	196	255	254	133	223	255	254	128	0	254	124	54	8.2	1.0	1.0	227	0	120	1150.0	-4.0	0.4	142	125	125	255	255	255	252	227	148	12	5	5	46	151	119	220
// 6PM
255	255	162	100	100	100	98	63	3	119	108	67	255	240	128	194	255	254	127	203	176	254	128	0	254	124	54	13.7	1.9	1.0	221	0	120	1155.0	0.0	1.0	120	100	100	255	255	255	255	225	136	11	4	4	56	159	120	220
// 7PM
48	45	29	100	100	100	16	9	0	62	48	24	252	165	86	255	131	87	255	106	9	255	128	0	255	0	0	14.0	1.8	1.0	201	30	68	636.0	3.0	1.0	255	148	148	255	229	211	255	104	4	9	3	3	243	137	4	220
// 8PM
92	92	92	95	95	95	12	14	20	52	40	20	233	153	80	255	88	80	96	0	29	255	128	0	255	0	0	14.0	1.7	1.0	201	30	68	686.0	7.0	1.0	255	149	117	255	165	133	141	0	29	7	2	2	0	25	41	220
// 9PM
118	118	118	100	100	100	8	19	41	49	41	33	201	142	83	0	0	19	3	21	12	255	128	0	255	0	0	14.0	1.7	1.0	201	30	68	735.0	11.0	1.0	120	70	70	0	0	15	0	0	17	5	2	2	0	28	43	220
// 10PM
119	119	119	95	95	95	7	18	38	47	43	47	170	132	87	0	0	12	5	17	11	254	170	0	171	0	0	9.6	1.6	1.0	174	64	45	785.0	14.0	1.3	89	53	46	0	0	12	0	0	18	3	1	1	0	32	45	220
// 11PM
121	121	121	95	95	95	7	17	37	45	45	61	139	121	91	0	0	6	7	13	10	255	212	0	88	0	0	5.3	1.5	1.0	174	64	22	835.0	18.0	1.3	59	36	23	0	0	10	0	0	19	1	0	0	0	35	47	220
//
//////////////////////////////////////// RAINY
//
//	Amb	Amb_Obj	Amb_bl	Amb_Obj_bl	Dir	Sky top	Sky bot	SunCore	SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClip	FogSt	LightOnGround	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA
// Midnight
117	117	149	95	95	95	19	19	40	68	74	116	231	236	255	0	0	0	10	10	10	255	255	0	5	0	0	1.0	1.5	5.2	148	99	0	885.0	22.0	1.5	30	20	0	14	14	30	7	7	16	0	0	0	17	60	58	220
// 1AM
120	120	152	95	95	95	17	17	39	66	72	115	238	242	254	0	0	0	12	13	20	255	255	0	58	27	0	1.0	1.5	1.0	122	98	0	902.0	190.0	1.5	69	50	0	18	18	33	9	9	15	1	0	0	21	68	68	220
// 2AM
123	123	156	95	95	95	15	15	38	64	70	115	247	248	255	0	0	0	15	17	30	255	255	0	112	54	0	1.0	1.6	1.0	122	98	0	919.0	359.0	1.5	108	80	0	22	22	36	11	11	14	3	1	1	25	76	78	220
// 3AM
126	126	160	95	95	95	13	13	37	62	69	115	255	255	255	0	0	0	18	21	40	255	255	0	165	81	0	1.0	1.6	1.0	122	98	0	936.0	528.0	1.5	147	110	0	26	26	40	13	13	13	5	2	2	30	84	88	220
// 4AM
121	119	139	95	95	95	11	11	11	56	56	0	255	230	202	185	225	255	255	221	112	255	255	0	219	109	0	3.1	1.7	1.0	123	99	0	953.0	696.0	1.5	187	140	0	255	255	255	185	168	80	7	3	3	43	96	102	220
// 5AM
150	116	110	90	90	90	52	32	7	82	72	40	255	233	198	185	228	255	208	176	68	255	128	0	255	128	0	12.7	1.0	1.0	139	100	0	974.0	865.0	0.8	100	34	25	255	255	255	188	173	89	9	3	3	49	99	105	220
// 6AM
155	123	112	90	90	90	57	35	7	109	89	80	255	236	195	186	232	255	255	255	255	254	128	0	254	127	7	12.8	1.0	1.0	155	50	0	995.0	0.0	0.5	122	64	57	255	255	255	191	179	98	11	4	4	55	103	108	220
// 7AM
160	130	114	90	90	90	63	38	8	109	89	80	255	239	191	187	236	255	255	255	255	254	128	0	254	126	15	12.9	1.0	1.0	155	50	0	1017.0	0.0	0.5	144	95	89	255	255	255	195	184	107	12	5	5	61	106	111	220
// 8AM
166	137	116	90	90	90	69	42	9	109	89	80	255	242	188	188	240	255	255	255	255	254	128	0	254	126	23	13.1	1.0	1.0	155	50	0	1038.0	0.0	0.5	166	126	121	255	255	255	198	190	117	14	6	6	67	110	114	220
// 9AM
171	145	119	100	90	85	74	45	9	114	93	85	255	245	184	188	243	255	255	255	255	254	128	0	254	125	30	13.2	1.0	1.0	171	0	30	1060.0	5.0	1.0	188	157	153	255	255	255	201	195	126	16	6	6	73	113	117	220
// 10AM
177	152	121	100	100	100	80	49	10	120	97	91	255	248	181	189	247	255	255	255	255	254	128	0	254	125	38	13.4	1.0	1.0	188	0	60	1081.0	-1.0	1.0	210	188	185	255	255	255	205	201	135	18	7	7	79	117	120	220
// 11AM
182	159	123	100	100	100	86	52	11	125	101	96	255	251	177	190	251	255	255	255	255	254	128	0	254	124	46	13.5	1.0	1.0	204	0	90	1103.0	14.0	1.0	232	219	217	255	255	255	208	206	144	20	8	8	85	120	123	220
//
//	Amb	Amb_Obj	Amb_bl	Amb_Obj_bl	Dir	Sky top	Sky bot	SunCore	SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClip	FogSt	LightOnGround	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA
// Midday
188	167	126	100	100	100	92	56	12	131	105	102	255	255	174	191	255	255	255	255	255	254	128	0	254	124	54	13.7	1.0	1.0	221	0	120	1124.0	31.0	1.0	255	250	250	255	255	255	212	212	154	22	9	9	92	124	126	220
// 1PM
204	189	138	100	100	100	90	54	11	129	105	96	255	252	166	184	255	254	255	255	255	254	128	0	254	124	54	12.3	1.0	1.0	229	0	120	1129.0	24.0	1.0	232	225	225	255	255	255	219	214	151	20	8	8	82	120	117	220
// 2PM
221	211	151	100	100	100	88	53	11	127	105	90	254	249	158	178	254	254	255	255	255	254	128	0	254	124	53	11.0	1.0	1.0	238	0	119	1135.0	17.0	1.0	209	200	200	254	254	254	226	216	148	18	7	7	73	116	109	220
// 3PM
238	233	163	100	100	100	86	51	10	125	106	84	255	247	151	172	255	254	255	255	255	254	128	0	254	124	54	9.7	1.0	1.0	240	0	120	1140.0	10.0	1.0	187	175	175	255	255	255	233	218	145	16	6	6	64	112	101	220
// 4PM
255	255	176	100	100	100	84	50	10	123	107	78	255	245	143	166	255	254	255	255	255	254	128	0	254	124	54	9.0	1.0	1.0	234	0	120	1145.0	3.0	1.0	165	150	150	255	255	255	240	220	142	14	5	5	54	108	92	220
// 5PM
254	255	169	100	100	100	91	49	6	121	107	72	255	242	135	160	255	254	255	255	255	254	128	0	254	124	54	8.2	1.0	1.0	227	0	120	1150.0	-4.0	0.4	142	125	125	255	255	255	247	222	139	12	5	5	45	104	84	220
// 6PM
254	255	162	100	100	100	98	49	3	119	108	67	255	240	128	154	255	254	255	224	132	254	128	0	254	124	54	13.7	1.9	1.0	221	0	120	1155.0	0.0	1.0	120	100	100	255	255	255	255	225	136	11	4	4	36	101	76	220
// 7PM
52	48	30	100	100	100	15	8	0	62	48	24	252	165	86	158	109	255	255	194	10	255	128	0	255	0	0	14.0	1.8	1.0	201	30	68	636.0	3.0	1.0	120	70	70	255	146	70	255	177	0	9	3	3	89	50	63	220
// 8PM
106	106	135	95	95	95	28	28	45	52	40	20	233	153	80	1	0	15	9	34	23	255	128	0	255	0	0	14.0	1.7	1.0	201	30	68	686.0	7.0	1.0	120	70	70	0	0	18	0	0	20	7	2	2	0	30	20	220
// 9PM
108	108	138	100	100	100	25	25	43	56	48	44	232	173	123	0	0	0	9	28	19	255	128	0	255	0	0	14.0	1.7	1.0	201	30	68	735.0	11.0	1.0	120	70	70	3	3	21	1	1	19	5	2	2	4	37	29	220
// 10PM
111	111	142	95	95	95	23	23	42	60	57	68	232	194	167	0	0	0	9	22	16	254	170	0	171	0	0	9.6	1.6	1.0	174	64	45	785.0	14.0	1.3	89	53	46	7	7	24	3	3	18	3	1	1	8	45	39	220
// 11PM
114	114	145	95	95	95	21	21	41	64	65	92	231	215	211	0	0	0	9	16	13	255	212	0	88	0	0	5.3	1.5	1.0	174	64	22	835.0	18.0	1.3	59	36	23	11	11	27	5	5	17	1	0	0	12	53	49	220
//
//////////////////////////////////////// FOGGY
//
//	Amb	Amb_Obj	Amb_bl	Amb_Obj_bl	Dir	Sky top	Sky bot	SunCore	SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClip	FogSt	LightOnGround	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA
// Midnight
120	119	88	95	95	95	22	14	4	48	42	32	224	165	66	1	3	8	5	4	6	255	255	0	5	0	0	1.0	1.5	1.6	148	99	0	858.0	96.0	1.5	30	20	0	23	32	33	3	3	3	0	0	0	4	14	17	220
// 1AM
120	120	88	95	95	95	20	13	4	47	42	35	222	168	62	1	4	10	3	3	4	229	203	0	32	14	0	1.0	1.5	1.0	122	98	0	911.0	42.0	1.5	30	20	0	23	32	33	3	3	3	1	0	0	2	13	16	220
// 2AM
121	120	88	95	95	95	19	13	3	46	43	38	220	171	59	2	5	12	2	2	2	204	151	0	59	28	0	1.0	1.5	1.0	122	98	0	965.0	-10.0	1.5	30	20	0	23	32	33	3	3	3	3	1	1	1	13	15	220
// 3AM
121	121	88	95	95	95	18	12	3	45	43	41	218	174	55	2	6	14	44	46	59	179	99	0	86	42	0	1.0	1.6	1.0	122	98	0	1019.0	-63.0	1.5	30	20	0	23	32	33	3	3	3	5	2	2	0	13	15	220
// 4AM
122	122	89	95	95	95	17	12	3	44	44	44	216	177	52	3	7	16	49	13	4	154	48	0	113	56	0	12.5	1.6	1.0	123	99	0	927.0	-64.0	1.5	30	20	0	23	32	33	3	3	3	7	3	3	51	32	21	220
// 5AM
121	119	139	95	95	95	0	0	0	56	56	0	255	230	202	135	176	166	255	200	112	255	255	0	219	109	0	1.0	1.7	1.0	123	99	0	935.0	-50.0	1.5	30	20	0	23	32	33	3	3	3	9	3	3	2	111	125	220
// 6AM
150	116	110	90	90	90	52	32	7	82	72	40	255	233	198	161	226	255	208	176	68	255	128	0	255	128	0	12.7	1.0	1.0	139	100	0	918.0	-36.0	0.8	100	34	25	50	50	50	120	92	88	11	4	4	2	122	137	220
// 7AM
166	134	119	90	90	90	56	35	7	109	89	80	255	237	194	179	231	255	255	255	255	254	128	0	254	127	9	12.8	1.0	1.0	155	50	0	883.0	-22.0	0.5	103	45	37	84	84	84	120	96	93	12	5	5	1	125	139	220
// 8AM
183	152	129	90	90	90	61	38	8	109	89	80	255	240	190	179	231	255	255	255	255	254	128	0	254	126	18	13.0	1.0	1.0	155	50	0	883.0	-8.0	0.5	106	56	50	118	118	118	119	101	98	14	6	6	1	129	142	220
// 9AM
200	170	139	100	90	85	66	41	9	114	93	85	255	244	186	198	237	255	227	246	255	254	128	0	254	126	27	13.2	1.0	1.0	171	0	30	901.0	5.0	1.0	110	67	62	152	152	152	120	106	104	16	6	6	1	133	145	220
// 10AM
217	188	149	100	100	100	71	44	9	120	97	91	255	247	182	217	243	255	199	238	255	254	128	0	254	125	36	13.3	1.0	1.0	188	0	60	919.0	-1.0	1.0	113	78	75	186	186	186	120	110	109	18	7	7	0	137	147	220
// 11AM
234	206	159	100	100	100	76	47	10	125	101	96	255	251	178	236	249	255	171	230	255	254	128	0	254	124	45	13.5	1.0	1.0	204	0	90	902.0	37.0	1.0	116	88	87	220	220	220	120	115	114	20	8	8	0	141	150	220
//
//	Amb	Amb_Obj	Amb_bl	Amb_Obj_bl	Dir	Sky top	Sky bot	SunCore	SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClip	FogSt	LightOnGround	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA
// Midday
251	224	169	100	100	100	81	50	11	131	105	102	255	255	174	255	255	255	144	222	255	254	128	0	254	124	54	13.7	1.0	1.0	221	0	120	885.0	79.0	1.0	120	100	100	255	255	255	120	120	120	22	9	9	0	145	153	220
// 1PM
251	230	169	100	100	100	83	51	10	128	105	96	255	252	166	243	254	254	166	228	255	254	128	0	254	124	54	12.3	1.0	1.0	229	0	120	869.0	69.0	1.0	120	100	100	255	255	255	120	120	120	20	8	8	9	147	147	220
// 2PM
252	236	169	100	100	100	85	52	9	126	105	90	255	249	158	231	253	253	188	235	255	254	128	0	254	124	54	11.0	1.0	1.0	238	0	119	852.0	60.0	1.0	120	100	100	255	255	255	120	120	120	18	7	7	19	149	141	220
// 3PM
253	242	169	100	100	100	87	53	8	124	106	84	255	247	150	220	253	253	210	241	255	254	128	0	254	124	54	9.7	1.0	1.0	240	0	120	835.0	42.0	1.0	120	100	100	255	255	255	120	120	120	16	6	6	28	151	135	220
// 4PM
254	248	169	100	100	100	89	54	7	122	106	78	255	244	142	208	252	252	232	248	255	254	128	0	254	124	54	9.0	1.0	1.0	234	0	120	818.0	33.0	1.0	120	100	100	255	255	255	120	120	120	14	5	5	38	153	129	220
// 5PM
255	255	169	100	100	100	91	56	6	120	107	72	255	242	134	197	252	252	255	255	255	254	128	0	254	124	54	8.2	1.0	1.0	227	0	120	801.0	-34.0	0.4	120	100	100	255	255	255	120	120	120	12	5	5	48	156	124	220
// 6PM
151	150	99	100	100	100	53	32	3	91	77	48	253	203	110	69	169	255	255	194	36	254	128	0	254	62	27	13.7	1.9	1.0	221	0	120	785.0	-28.0	1.0	120	85	85	219	214	210	127	119	117	11	4	4	145	146	64	220
// 7PM
48	45	29	100	100	100	26	9	0	62	48	24	252	165	86	109	66	174	255	104	8	255	128	0	255	0	0	14.0	1.8	1.0	201	30	68	800.0	-41.0	1.0	120	70	70	183	173	166	135	119	114	9	3	3	243	137	4	220
// 8PM
119	117	87	95	95	95	27	16	6	52	40	20	233	153	80	0	0	0	37	34	44	99	49	0	167	0	0	5.0	1.7	1.0	201	30	68	816.0	-54.0	1.0	120	70	70	183	173	166	135	119	114	7	2	2	10	16	21	220
// 9PM
119	117	87	100	100	100	25	15	5	51	40	23	230	156	76	0	0	2	10	9	12	255	128	0	255	0	0	14.0	1.7	1.0	201	30	68	826.0	-16.0	1.0	120	70	70	183	173	166	135	119	114	5	2	2	8	15	20	220
// 10PM
119	118	87	95	95	95	24	15	5	50	41	26	228	159	73	0	1	4	8	7	10	254	170	0	171	0	0	9.6	1.6	1.0	174	64	45	837.0	20.0	1.3	89	53	46	129	125	121	90	80	76	3	1	1	7	15	19	220
// 11PM
120	118	87	95	95	95	23	14	4	49	41	29	226	162	69	1	2	6	6	6	8	255	212	0	88	0	0	5.3	1.5	1.0	174	64	22	847.0	58.0	1.3	59	36	23	76	79	77	46	41	39	1	0	0	5	14	18	220
//
//////////////////////////////////////// EXTRASUNNY
//
//	Amb	Amb_Obj	Amb_bl	Amb_Obj_bl	Dir	Sky top	Sky bot	SunCore	SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClip	FogSt	LightOnGround	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA
// Midnight
106	106	106	95	95	95	31	20	13	87	76	44	181	154	97	0	0	0	10	10	10	255	255	0	5	0	0	1.0	2.7	4.0	148	99	0	1998.0	479.0	1.5	30	20	0	23	32	33	3	3	3	0	0	0	0	16	16	220
// 1AM
118	118	118	95	95	95	29	19	11	96	84	49	168	154	101	0	0	0	14	15	25	254	214	0	64	30	0	1.0	2.4	24.6	122	98	0	1997.0	544.0	1.5	29	20	0	23	32	33	3	3	3	1	0	0	0	14	14	220
// 2AM
130	130	130	95	95	95	27	18	8	105	94	56	155	155	106	0	0	0	18	21	40	255	174	0	123	60	0	1.0	2.2	24.6	122	98	0	1996.0	609.0	1.5	30	20	0	23	32	33	3	3	3	3	1	1	1	12	13	220
// 3AM
143	143	143	95	95	95	26	17	6	44	44	44	216	225	255	3	7	16	61	20	14	255	134	0	183	91	0	7.8	1.9	1.0	123	99	0	953.0	674.0	1.5	30	20	0	23	32	33	3	3	3	5	2	2	2	10	12	220
// 4AM
